customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,promo_code_used,previous_purchases,preferred_payment_method,frequency_of_purchases,discount_applied_flag,promo_code_used_flag,is_subscribed,purchase_freq_annual,total_spend_est,avg_order_value,purchase_count,est_annual_spend,value_tier,promo_usage_rate,promo_dependency_score,promo_segment,satisfaction_tier,satisfaction_flag,dissatisfied_high_value,retention_proxy_score,retention_proxy_tier,repeat_buyer,high_frequency_buyer,loyalty_score_1,loyalty_def1,loyalty_score_2,loyalty_def2,loyalty_segment,final_segment,geo_opportunity,opportunity_score,geo_avg_spend,geo_promo_rate,geo_customer_count,geo_hv_share,purchase_history_tier
3164,49,Female,Pants,Clothing,66,Nebraska,Xl,Turquoise,Summer,2.8,No,Bank Transfer,Express,No,No,36,Cash,Monthly,0,0,0,12,2442,66,37,792,High,0.0,5.6000000000000005,Organic Loyalist,Dissatisfied,0,1,42.232156862745086,Medium Retention Signal,1,1,0.5806344687341128,High Loyalty,0.42923600935035944,Medium Loyalty,High Loyalty,At-Risk Dissatisfied,Medium Opportunity,2,59.44827586206897,0.42528735632183906,87,0.3218390804597701,Established (16+)
3165,40,Female,Dress,Clothing,32,Arizona,L,Silver,Winter,2.6,No,Cash,Standard,No,No,16,Credit Card,Annually,0,0,0,1,544,32,17,32,Low,0.0,13.599999999999998,Selective Promo User,Dissatisfied,0,0,20.154285714285713,Low Retention Signal,1,0,0.32961134916600093,Low Loyalty,0.16727461447212338,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,66.55384615384615,0.3384615384615385,65,0.47692307692307695,Established (16+)
3166,49,Female,Jacket,Outerwear,92,Hawaii,M,Lavender,Spring,3.0,No,Paypal,Store Pickup,No,No,38,Bank Transfer,Every 3 Months,0,0,0,4,3588,92,39,368,High,0.0,4.8,Organic Loyalist,Dissatisfied,0,1,41.41915966386554,Medium Retention Signal,1,0,0.6768508969424069,High Loyalty,0.5470849905798619,High Loyalty,High Loyalty,At-Risk Dissatisfied,Low Opportunity,1,57.723076923076924,0.49230769230769234,65,0.4307692307692308,Established (16+)
3167,19,Female,Shirt,Clothing,80,Georgia,M,Gold,Winter,2.7,No,Debit Card,Next Day Air,No,No,37,Bank Transfer,Fortnightly,0,0,0,26,3040,80,38,2080,High,0.0,5.2,Organic Loyalist,Dissatisfied,0,1,49.04918767507003,Medium Retention Signal,1,1,0.6142254823637641,High Loyalty,0.5633565347847324,High Loyalty,High Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,58.79746835443038,0.4050632911392405,79,0.3924050632911392,Established (16+)
3168,24,Female,Dress,Clothing,78,Oregon,M,Blue,Fall,2.8,No,Venmo,2-Day Shipping,No,No,9,Cash,Bi-Weekly,0,0,0,26,780,78,10,2028,Low,0.0,16.400000000000002,Selective Promo User,Dissatisfied,0,0,28.729187675070023,Low Retention Signal,1,1,0.31675183382961725,Low Loyalty,0.42306145767915715,Medium Loyalty,Low Loyalty,Low-Value Low-Engagement,Low Opportunity,1,57.33783783783784,0.5135135135135135,74,0.28378378378378377,Developing (6-15)
3169,31,Female,Jeans,Clothing,24,Montana,M,Orange,Spring,2.9,No,Bank Transfer,2-Day Shipping,No,No,14,Paypal,Fortnightly,0,0,0,26,360,24,15,624,Low,0.0,14.399999999999999,Selective Promo User,Dissatisfied,0,0,33.30061624649859,Low Retention Signal,1,1,0.3304530466991067,Low Loyalty,0.22940042565068733,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,High Opportunity,5,60.25,0.375,96,0.34375,Developing (6-15)
3170,35,Female,T-shirt,Clothing,59,Georgia,M,White,Fall,3.8,No,Venmo,Free Shipping,No,No,3,Venmo,Weekly,0,0,0,52,236,59,4,3068,Low,0.0,18.8,Promo Dependent,Neutral,0,0,44.94857142857142,Medium Retention Signal,0,1,0.3277514222770959,Low Loyalty,0.4333815243179122,High Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,3,58.79746835443038,0.4050632911392405,79,0.3924050632911392,New (0-5)
3171,65,Female,Sunglasses,Accessories,41,Rhode Island,Xl,Charcoal,Spring,4.4,No,Debit Card,Express,No,No,10,Credit Card,Fortnightly,0,0,0,26,451,41,11,1066,Low,0.0,16.000000000000004,Selective Promo User,Satisfied,1,0,42.28347338935575,Medium Retention Signal,1,1,0.4313606410535745,Medium Loyalty,0.2879228159235224,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,61.44444444444444,0.3968253968253968,63,0.2857142857142857,Developing (6-15)
3172,68,Female,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.1,No,Credit Card,Express,No,No,26,Bank Transfer,Bi-Weekly,0,0,0,26,702,26,27,676,Low,0.0,9.6,Selective Promo User,Neutral,0,0,43.952044817927174,Medium Retention Signal,1,1,0.44020713196310557,Medium Loyalty,0.2559351231595841,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,High Opportunity,4,61.97402597402598,0.36363636363636365,77,0.37662337662337664,Established (16+)
3173,57,Female,Socks,Clothing,52,Missouri,M,Olive,Fall,3.7,No,Venmo,Standard,No,No,30,Debit Card,Bi-Weekly,0,0,0,26,1612,52,31,1352,Medium,0.0,8.000000000000002,Organic Loyalist,Neutral,0,0,51.76918767507003,High Retention Signal,1,1,0.566670830609824,High Loyalty,0.3911590258879353,Medium Loyalty,High Loyalty,Organic Mid-Value,Medium Opportunity,2,57.91358024691358,0.49382716049382713,81,0.37037037037037035,Established (16+)
3174,69,Female,Skirt,Clothing,46,Washington,L,Teal,Summer,4.9,No,Cash,Next Day Air,No,No,32,Paypal,Fortnightly,0,0,0,26,1518,46,33,1196,Medium,0.0,7.199999999999999,Organic Loyalist,Satisfied,1,0,62.87775910364146,High Retention Signal,1,1,0.6693404023531122,High Loyalty,0.3668336996720397,Medium Loyalty,High Loyalty,Organic Mid-Value,Medium Opportunity,3,63.32876712328767,0.4383561643835616,73,0.3424657534246575,Established (16+)
3175,45,Female,Pants,Clothing,52,Oklahoma,L,Orange,Winter,3.8,No,Paypal,Store Pickup,No,No,35,Paypal,Monthly,0,0,0,12,1872,52,36,624,High,0.0,6.000000000000001,Organic Loyalist,Neutral,0,0,49.47787114845937,Medium Retention Signal,1,1,0.6207041905730264,High Loyalty,0.35167818016886476,Medium Loyalty,High Loyalty,Loyal High-Value,Low Opportunity,0,58.346666666666664,0.48,75,0.28,Established (16+)
3176,35,Female,Socks,Clothing,42,Connecticut,M,Maroon,Fall,3.4,No,Debit Card,Store Pickup,No,No,26,Debit Card,Every 3 Months,0,0,0,4,1134,42,27,168,Medium,0.0,9.6,Selective Promo User,Neutral,0,0,35.56773109243697,Low Retention Signal,1,0,0.4898299077638173,Medium Loyalty,0.2452833891563743,Low Loyalty,Medium Loyalty,Organic Mid-Value,Low Opportunity,1,54.17948717948718,0.3333333333333333,78,0.24358974358974358,Established (16+)
3177,36,Female,Sandals,Footwear,37,Arkansas,Xl,Turquoise,Spring,4.6,No,Cash,2-Day Shipping,No,No,39,Credit Card,Monthly,0,0,0,12,1480,37,40,444,Medium,0.0,4.3999999999999995,Organic Loyalist,Satisfied,1,0,58.89501400560223,High Retention Signal,1,1,0.6859436899314886,High Loyalty,0.28155288360895964,Low Loyalty,High Loyalty,Organic Mid-Value,Medium Opportunity,3,61.11392405063291,0.46835443037974683,79,0.3670886075949367,Established (16+)
3178,55,Female,Belt,Accessories,52,Missouri,L,Beige,Fall,3.2,No,Credit Card,Standard,No,No,31,Credit Card,Monthly,0,0,0,12,1664,52,32,624,Medium,0.0,7.600000000000001,Organic Loyalist,Neutral,0,0,41.660728291316524,Medium Retention Signal,1,1,0.5358775026024645,High Loyalty,0.3393412881166702,Medium Loyalty,High Loyalty,Organic Mid-Value,Medium Opportunity,2,57.91358024691358,0.49382716049382713,81,0.37037037037037035,Established (16+)
3179,66,Female,Sandals,Footwear,34,Washington,L,Beige,Spring,2.7,No,Cash,Free Shipping,No,No,28,Credit Card,Annually,0,0,0,1,986,34,29,34,Medium,0.0,8.799999999999999,Organic Loyalist,Dissatisfied,0,0,30.005714285714287,Low Retention Signal,1,0,0.43729663253201634,Medium Loyalty,0.19974051008303678,Low Loyalty,Medium Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,63.32876712328767,0.4383561643835616,73,0.3424657534246575,Established (16+)
3180,57,Female,Shorts,Clothing,88,Idaho,M,Olive,Spring,4.3,No,Debit Card,Free Shipping,No,No,12,Debit Card,Bi-Weekly,0,0,0,26,1144,88,13,2288,Medium,0.0,15.200000000000003,Selective Promo User,Satisfied,1,0,42.992044817927166,Medium Retention Signal,1,1,0.47670874185973316,Medium Loyalty,0.4759010187704975,High Loyalty,Medium Loyalty,Organic Mid-Value,High Opportunity,4,60.075268817204304,0.40860215053763443,93,0.3225806451612903,Developing (6-15)
3181,18,Female,Handbag,Accessories,88,Montana,L,Turquoise,Fall,3.8,No,Cash,Standard,No,No,46,Paypal,Weekly,0,0,0,52,4136,88,47,4576,High,0.0,1.5999999999999994,Organic Loyalist,Neutral,0,0,77.38285714285715,High Retention Signal,1,1,0.8223334543781926,High Loyalty,0.7553232502965599,High Loyalty,High Loyalty,Loyal High-Value,High Opportunity,5,60.25,0.375,96,0.34375,Established (16+)
3182,31,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,No,Cash,Free Shipping,No,No,27,Paypal,Every 3 Months,0,0,0,4,1428,51,28,204,Medium,0.0,9.2,Selective Promo User,Satisfied,1,0,44.32201680672269,Medium Retention Signal,1,0,0.593390079163338,High Loyalty,0.29084611157630313,Low Loyalty,High Loyalty,Organic Mid-Value,High Opportunity,5,60.25,0.375,96,0.34375,Established (16+)
3183,50,Female,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.6,No,Paypal,Free Shipping,No,No,4,Credit Card,Annually,0,0,0,1,485,97,5,97,Low,0.0,18.400000000000002,Promo Dependent,Neutral,0,0,19.102857142857147,Low Retention Signal,0,0,0.3326425545307091,Low Loyalty,0.36690020759193365,Medium Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,3,58.79746835443038,0.4050632911392405,79,0.3924050632911392,New (0-5)
3184,50,Female,Sneakers,Footwear,56,Mississippi,M,Green,Winter,3.5,No,Debit Card,Standard,No,No,14,Cash,Every 3 Months,0,0,0,4,840,56,15,224,Low,0.0,14.399999999999999,Selective Promo User,Neutral,0,0,27.316302521008407,Low Retention Signal,1,0,0.4069227975887864,Medium Loyalty,0.27159566673644553,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,61.0375,0.475,80,0.2875,Developing (6-15)
3185,61,Female,Sweater,Clothing,53,Hawaii,L,Green,Spring,4.2,No,Credit Card,2-Day Shipping,No,No,30,Venmo,Quarterly,0,0,0,4,1643,53,31,212,Medium,0.0,8.000000000000002,Organic Loyalist,Satisfied,1,0,44.98487394957983,Medium Retention Signal,1,0,0.608509502021449,High Loyalty,0.3098481874956388,Medium Loyalty,High Loyalty,Organic Mid-Value,Low Opportunity,1,57.723076923076924,0.49230769230769234,65,0.4307692307692308,Established (16+)
3186,52,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,No,Credit Card,Express,No,No,6,Paypal,Annually,0,0,0,1,497,71,7,71,Low,0.0,17.6,Selective Promo User,Satisfied,1,0,29.411428571428576,Low Retention Signal,1,0,0.43359919626213483,Medium Loyalty,0.2863619513641756,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,60.37662337662338,0.44155844155844154,77,0.3246753246753247,Developing (6-15)
3187,38,Female,Jewelry,Accessories,93,Virginia,S,Cyan,Winter,4.8,No,Paypal,Store Pickup,No,No,43,Venmo,Annually,0,0,0,1,4092,93,44,93,High,0.0,2.8000000000000003,Organic Loyalist,Satisfied,1,0,58.11999999999999,High Retention Signal,1,0,0.8813563802745297,High Loyalty,0.5683385231316727,High Loyalty,High Loyalty,Loyal High-Value,Medium Opportunity,2,62.883116883116884,0.37662337662337664,77,0.2987012987012987,Established (16+)
3188,67,Female,Blouse,Clothing,72,Texas,L,Indigo,Winter,3.2,No,Credit Card,Free Shipping,No,No,28,Debit Card,Weekly,0,0,0,52,2088,72,29,3744,High,0.0,8.799999999999999,Organic Loyalist,Neutral,0,0,59.005714285714284,High Retention Signal,1,1,0.5426584356162394,High Loyalty,0.5838523131672597,High Loyalty,High Loyalty,Loyal High-Value,High Opportunity,4,61.1948051948052,0.36363636363636365,77,0.35064935064935066,Established (16+)
3189,42,Female,Blouse,Clothing,59,Vermont,M,Lavender,Winter,3.5,No,Venmo,Standard,No,No,39,Bank Transfer,Monthly,0,0,0,12,2360,59,40,708,High,0.0,4.3999999999999995,Organic Loyalist,Neutral,0,0,50.09501400560224,Medium Retention Signal,1,1,0.6501382332292347,High Loyalty,0.40249742690670576,Medium Loyalty,High Loyalty,Loyal High-Value,Medium Opportunity,2,57.1764705882353,0.38823529411764707,85,0.3058823529411765,Established (16+)
3190,25,Female,Boots,Footwear,87,Kansas,M,Beige,Summer,4.2,No,Paypal,Store Pickup,No,No,30,Paypal,Bi-Weekly,0,0,0,26,2697,87,31,2262,High,0.0,8.000000000000002,Organic Loyalist,Satisfied,1,0,55.76918767507002,High Retention Signal,1,1,0.6710243300167043,High Loyalty,0.5648875252948155,High Loyalty,High Loyalty,Loyal High-Value,Medium Opportunity,2,54.55555555555556,0.23809523809523808,63,0.2698412698412698,Established (16+)
3191,41,Female,Jeans,Clothing,78,California,S,Purple,Fall,3.4,No,Bank Transfer,Free Shipping,No,No,5,Credit Card,Fortnightly,0,0,0,26,468,78,6,2028,Low,0.0,18.000000000000004,Promo Dependent,Neutral,0,0,30.512044817927176,Low Retention Signal,1,1,0.3217566998329581,Low Loyalty,0.40455611960086524,Medium Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,3,59.0,0.42105263157894735,95,0.3368421052631579,New (0-5)
3192,62,Female,Hoodie,Clothing,68,Mississippi,Xl,Maroon,Winter,4.7,No,Bank Transfer,Store Pickup,No,No,42,Credit Card,Every 3 Months,0,0,0,4,2924,68,43,272,High,0.0,3.2000000000000006,Organic Loyalist,Satisfied,1,0,58.036302521008395,High Retention Signal,1,0,0.797957537463384,High Loyalty,0.43270183518247163,Medium Loyalty,High Loyalty,Loyal High-Value,Medium Opportunity,3,61.0375,0.475,80,0.2875,Established (16+)
3193,19,Female,Sweater,Clothing,76,Iowa,S,Maroon,Fall,3.0,No,Credit Card,Free Shipping,No,No,20,Cash,Fortnightly,0,0,0,26,1596,76,21,1976,Medium,0.0,12.0,Selective Promo User,Dissatisfied,0,0,38.62633053221289,Medium Retention Signal,1,1,0.448497349117583,Medium Loyalty,0.46521003419161255,High Loyalty,Medium Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,60.88405797101449,0.5217391304347826,69,0.36231884057971014,Established (16+)
3194,63,Female,Gloves,Accessories,99,Virginia,L,Teal,Winter,4.0,No,Paypal,Express,No,No,35,Credit Card,Fortnightly,0,0,0,26,3564,99,36,2574,High,0.0,6.000000000000001,Organic Loyalist,Neutral,1,0,57.940616246498585,High Retention Signal,1,1,0.7370600624591475,High Loyalty,0.6538110128392994,High Loyalty,High Loyalty,Loyal High-Value,Medium Opportunity,2,62.883116883116884,0.37662337662337664,77,0.2987012987012987,Established (16+)
3195,43,Female,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.6,No,Debit Card,Standard,No,No,10,Credit Card,Bi-Weekly,0,0,0,26,572,52,11,1352,Low,0.0,16.000000000000004,Selective Promo User,Satisfied,1,0,43.88347338935574,Medium Retention Signal,1,1,0.45453739075701455,Medium Loyalty,0.32947456562696253,Medium Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,55.75581395348837,0.4418604651162791,86,0.3023255813953488,Developing (6-15)
3196,68,Female,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.9,No,Debit Card,Next Day Air,No,No,36,Credit Card,Quarterly,0,0,0,4,2146,58,37,232,High,0.0,5.6000000000000005,Organic Loyalist,Satisfied,1,0,55.110588235294124,High Retention Signal,1,0,0.7310781223521436,High Loyalty,0.35530711394878234,Medium Loyalty,High Loyalty,Loyal High-Value,Medium Opportunity,2,57.91358024691358,0.49382716049382713,81,0.37037037037037035,Established (16+)
3197,24,Female,Belt,Accessories,59,Wisconsin,L,Maroon,Winter,2.8,No,Debit Card,Express,No,No,21,Debit Card,Fortnightly,0,0,0,26,1298,59,22,1534,Medium,0.0,11.600000000000001,Selective Promo User,Dissatisfied,0,0,37.78061624649859,Medium Retention Signal,1,1,0.4209448277531653,Medium Loyalty,0.39441006384760313,Medium Loyalty,Medium Loyalty,At-Risk Dissatisfied,Low Opportunity,1,55.946666666666665,0.48,75,0.25333333333333335,Established (16+)
3198,27,Female,Sweater,Clothing,71,Maine,M,Teal,Spring,3.2,No,Bank Transfer,Free Shipping,No,No,29,Credit Card,Every 3 Months,0,0,0,4,2130,71,30,284,High,0.0,8.400000000000002,Organic Loyalist,Neutral,0,0,36.23058823529413,Medium Retention Signal,1,0,0.5512719877986783,High Loyalty,0.3949831222524598,Medium Loyalty,High Loyalty,Loyal High-Value,Medium Opportunity,2,56.98701298701299,0.35064935064935066,77,0.2987012987012987,Established (16+)
3199,61,Female,Gloves,Accessories,94,Pennsylvania,L,Peach,Winter,2.8,No,Cash,Free Shipping,No,No,39,Debit Card,Weekly,0,0,0,52,3760,94,40,4888,High,0.0,4.3999999999999995,Organic Loyalist,Dissatisfied,0,1,64.10285714285713,High Retention Signal,1,1,0.6771750066574672,High Loyalty,0.7517719454329774,High Loyalty,High Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,66.56756756756756,0.44594594594594594,74,0.5,Established (16+)
3200,59,Female,Handbag,Accessories,40,Maine,Xl,Pink,Winter,4.2,No,Paypal,Express,No,No,16,Paypal,Monthly,0,0,0,12,680,40,17,480,Low,0.0,13.599999999999998,Selective Promo User,Satisfied,1,0,38.346442577030814,Medium Retention Signal,1,1,0.4656777785847435,Medium Loyalty,0.24347829879282676,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,56.98701298701299,0.35064935064935066,77,0.2987012987012987,Established (16+)
3201,67,Female,Socks,Clothing,24,Missouri,L,Black,Spring,4.8,No,Paypal,Free Shipping,No,No,32,Credit Card,Monthly,0,0,0,12,792,24,33,288,Low,0.0,7.199999999999999,Organic Loyalist,Satisfied,1,0,55.215014005602235,High Retention Signal,1,1,0.6182799041324715,High Loyalty,0.20012124066708536,Low Loyalty,High Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,57.91358024691358,0.49382716049382713,81,0.37037037037037035,Established (16+)
3202,46,Female,Pants,Clothing,38,Vermont,S,Indigo,Fall,2.8,No,Credit Card,2-Day Shipping,No,No,34,Cash,Monthly,0,0,0,12,1330,38,35,456,Medium,0.0,6.399999999999999,Organic Loyalist,Dissatisfied,0,0,40.723585434173664,Medium Retention Signal,1,1,0.5024346478805044,Medium Loyalty,0.2757810864559347,Low Loyalty,Medium Loyalty,At-Risk Dissatisfied,Medium Opportunity,2,57.1764705882353,0.38823529411764707,85,0.3058823529411765,Established (16+)
3203,65,Female,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,No,Bank Transfer,Standard,No,No,38,Venmo,Annually,0,0,0,1,1443,37,39,37,Medium,0.0,4.8,Organic Loyalist,Satisfied,1,0,51.948571428571434,High Retention Signal,1,0,0.6696266976541506,High Loyalty,0.2362210854092527,Low Loyalty,High Loyalty,Organic Mid-Value,Low Opportunity,1,55.946666666666665,0.48,75,0.25333333333333335,Established (16+)
3204,63,Female,Coat,Outerwear,29,New Jersey,L,Teal,Spring,4.1,No,Cash,Express,No,No,14,Venmo,Annually,0,0,0,1,435,29,15,29,Low,0.0,14.399999999999999,Selective Promo User,Satisfied,1,0,30.64571428571428,Low Retention Signal,1,0,0.43090144527561913,Medium Loyalty,0.15143460854092528,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,56.74626865671642,0.40298507462686567,67,0.23880597014925373,Developing (6-15)
3205,57,Female,Jacket,Outerwear,92,New Mexico,Xl,Lavender,Fall,4.3,No,Credit Card,Free Shipping,No,No,23,Debit Card,Bi-Weekly,0,0,0,26,2208,92,24,2392,High,0.0,10.8,Selective Promo User,Satisfied,1,0,51.289187675070025,High Retention Signal,1,1,0.6071636284407003,High Loyalty,0.5515089665759543,High Loyalty,High Loyalty,Loyal High-Value,Medium Opportunity,3,61.901234567901234,0.4444444444444444,81,0.41975308641975306,Established (16+)
3206,40,Female,Hoodie,Clothing,24,Colorado,Xl,Magenta,Fall,4.4,No,Debit Card,2-Day Shipping,No,No,50,Bank Transfer,Every 3 Months,0,0,0,4,1224,24,51,96,Medium,0.0,0.0,Organic Loyalist,Satisfied,1,0,61.67058823529412,High Retention Signal,1,0,0.7221067615658363,High Loyalty,0.19437146744818926,Low Loyalty,High Loyalty,Organic Mid-Value,Low Opportunity,1,56.29333333333334,0.41333333333333333,75,0.32,Established (16+)
3207,36,Female,Boots,Footwear,52,California,M,Brown,Winter,3.0,No,Debit Card,Free Shipping,No,No,49,Paypal,Monthly,0,0,0,12,2600,52,50,624,High,0.0,0.40000000000000036,Organic Loyalist,Dissatisfied,0,1,53.63787114845938,High Retention Signal,1,1,0.685597598469993,High Loyalty,0.3948573023515457,Medium Loyalty,High Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,59.0,0.42105263157894735,95,0.3368421052631579,Established (16+)
3208,67,Female,Socks,Clothing,29,Arizona,Xl,Beige,Summer,2.7,No,Debit Card,Next Day Air,No,No,14,Paypal,Annually,0,0,0,1,435,29,15,29,Low,0.0,14.399999999999999,Selective Promo User,Dissatisfied,0,0,19.445714285714285,Low Retention Signal,1,0,0.31890144527561914,Low Loyalty,0.15143460854092528,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,66.55384615384615,0.3384615384615385,65,0.47692307692307695,Developing (6-15)
3209,61,Female,Jewelry,Accessories,30,Indiana,L,Indigo,Winter,3.3,No,Paypal,2-Day Shipping,No,No,42,Paypal,Weekly,0,0,0,52,1290,30,43,1560,Medium,0.0,3.2000000000000006,Organic Loyalist,Neutral,0,0,70.36571428571429,High Retention Signal,1,1,0.5890417604764325,High Loyalty,0.40527135231316724,Medium Loyalty,High Loyalty,Organic Mid-Value,Medium Opportunity,3,58.924050632911396,0.569620253164557,79,0.379746835443038,Established (16+)
3210,64,Female,Shoes,Footwear,31,Arkansas,L,Peach,Fall,4.3,No,Bank Transfer,Standard,No,No,39,Debit Card,Annually,0,0,0,1,1240,31,40,31,Medium,0.0,4.3999999999999995,Organic Loyalist,Satisfied,1,0,51.10285714285714,High Retention Signal,1,0,0.6477088144866487,High Loyalty,0.20543075326215898,Low Loyalty,High Loyalty,Organic Mid-Value,Medium Opportunity,3,61.11392405063291,0.46835443037974683,79,0.3670886075949367,Established (16+)
3211,30,Female,Socks,Clothing,67,Nevada,M,Magenta,Summer,2.9,No,Debit Card,Express,No,No,43,Venmo,Bi-Weekly,0,0,0,26,2948,67,44,1742,High,0.0,2.8000000000000003,Organic Loyalist,Dissatisfied,0,1,55.17490196078432,High Retention Signal,1,1,0.6615034739874597,High Loyalty,0.5172748325308771,High Loyalty,High Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,63.37931034482759,0.47126436781609193,87,0.367816091954023,Established (16+)
3212,53,Female,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.9,No,Credit Card,Standard,No,No,12,Cash,Monthly,0,0,0,12,845,65,13,780,Low,0.0,15.200000000000003,Selective Promo User,Satisfied,1,0,40.92929971988796,Medium Retention Signal,1,1,0.5069744595347037,Medium Loyalty,0.33138977566115413,Medium Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,61.44444444444444,0.3968253968253968,63,0.2857142857142857,Developing (6-15)
3213,27,Female,Sneakers,Footwear,22,Wyoming,M,Indigo,Winter,3.6,No,Bank Transfer,2-Day Shipping,No,No,21,Debit Card,Weekly,0,0,0,52,484,22,22,1144,Low,0.0,11.600000000000001,Selective Promo User,Neutral,0,0,56.92571428571428,High Retention Signal,1,1,0.43666487520275016,Medium Loyalty,0.33246589561091344,Medium Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,60.690140845070424,0.4225352112676056,71,0.39436619718309857,Established (16+)
3214,27,Female,Sunglasses,Accessories,56,Texas,M,Brown,Winter,3.3,No,Venmo,Standard,No,No,33,Credit Card,Monthly,0,0,0,12,1904,56,34,672,High,0.0,6.799999999999999,Organic Loyalist,Neutral,0,0,43.96929971988796,Medium Retention Signal,1,1,0.570357276006488,High Loyalty,0.36607616356151007,Medium Loyalty,High Loyalty,Loyal High-Value,High Opportunity,4,61.1948051948052,0.36363636363636365,77,0.35064935064935066,Established (16+)
3215,53,Female,Skirt,Clothing,78,Washington,M,Yellow,Spring,3.1,No,Bank Transfer,Free Shipping,No,No,6,Debit Card,Annually,0,0,0,1,546,78,7,78,Low,0.0,17.6,Selective Promo User,Neutral,0,0,16.611428571428576,Low Retention Signal,1,0,0.3085054833321229,Low Loyalty,0.3111432384341637,Medium Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,63.32876712328767,0.4383561643835616,73,0.3424657534246575,Developing (6-15)
3216,34,Female,Coat,Outerwear,90,Rhode Island,M,Magenta,Summer,2.7,No,Bank Transfer,Free Shipping,No,No,10,Paypal,Every 3 Months,0,0,0,4,990,90,11,360,Medium,0.0,16.000000000000004,Selective Promo User,Dissatisfied,0,0,17.89915966386555,Low Retention Signal,1,0,0.327329798823444,Low Loyalty,0.3867424638894704,Medium Loyalty,Low Loyalty,At-Risk Dissatisfied,Medium Opportunity,2,61.44444444444444,0.3968253968253968,63,0.2857142857142857,Developing (6-15)
3217,39,Female,Hoodie,Clothing,85,Illinois,S,Olive,Winter,3.4,No,Debit Card,Next Day Air,No,No,18,Cash,Weekly,0,0,0,52,1615,85,19,4420,Medium,0.0,12.8,Selective Promo User,Neutral,0,0,53.06285714285715,High Retention Signal,1,1,0.46937937879778246,Medium Loyalty,0.5964227461447212,High Loyalty,Medium Loyalty,Organic Mid-Value,Medium Opportunity,3,61.05434782608695,0.40217391304347827,92,0.32608695652173914,Established (16+)
3218,44,Female,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,No,Paypal,Express,No,No,46,Venmo,Weekly,0,0,0,52,2726,58,47,3016,High,0.0,1.5999999999999994,Organic Loyalist,Neutral,0,0,74.18285714285715,High Retention Signal,1,1,0.7067035611397585,High Loyalty,0.5779433570581257,High Loyalty,High Loyalty,Loyal High-Value,Low Opportunity,1,57.33783783783784,0.5135135135135135,74,0.28378378378378377,Established (16+)
3219,37,Female,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,No,Venmo,Express,No,No,49,Paypal,Monthly,0,0,0,12,1700,34,50,408,Medium,0.0,0.40000000000000036,Organic Loyalist,Neutral,0,0,60.83787114845938,High Retention Signal,1,1,0.7042168155518436,High Loyalty,0.28522651943339616,Low Loyalty,High Loyalty,Organic Mid-Value,Low Opportunity,0,55.85294117647059,0.45588235294117646,68,0.3235294117647059,Established (16+)
